annual_income_usd,outstanding_debt_usd,missed_payments,employment_status,employment_years,credit_history_years,number_of_credit_cards,loan_types,marital_status,dependents,education_level,residence_type,savings_balance,age,credit_score
216170.90781361444,128713.07567977336,14.0,Retired,15.783555123606305,5.139924964586831,6.0,Mortgage Only,Divorced,1.0,Bachelor,Rent,183137.34340999115,55.0,434.0
184483.05144950494,149688.08545386716,5.0,Self-Employed,6.590302023551149,26.904521454611547,1.0,None,Single,4.0,,Own,143668.97555335463,25.0,836.0
189414.35228761582,124546.15978926129,5.0,Employed,10.461048430339517,7.404290883116701,8.0,Multiple,Single,4.0,PhD,With Family,48292.276582392165,73.0,770.0
96341.62202464497,72450.4334648709,14.0,Unemployed,18.289543250748075,7.6744531251255355,1.0,Auto Only,Widowed,5.0,High School,Rent,48624.21164182771,23.0,519.0
287032.5452984197,45815.10898889649,9.0,Employed,8.261565342522035,22.71319581205769,2.0,Auto Only,Widowed,4.0,High School,Other,179231.64624603427,67.0,803.0
124657.61328595586,19486.1247510715,6.0,Unemployed,29.17113964423774,18.500925006493894,0.0,Auto Only,Married,1.0,PhD,Rent,10342.110240913804,55.0,350.0
88349.73148935793,,2.0,Self-Employed,11.128186932638542,24.858690652087834,6.0,Mortgage Only,Widowed,,Master,Own,16632.621414465066,35.0,
28974.32025599155,40484.364448725,1.0,,7.904048388599327,11.82769492267092,2.0,Auto Only,Divorced,5.0,Bachelor,With Family,122700.0086799151,18.0,344.0
186694.204115234,64810.621678140174,5.0,Retired,14.226837419299137,21.79666420067507,5.0,Multiple,Widowed,3.0,Bachelor,Own,,25.0,342.0
253581.1702632365,7944.277214039242,10.0,Unemployed,9.02982186310648,16.54883308969929,0.0,Multiple,Divorced,1.0,College,Other,6867.408254529761,66.0,477.0
73657.1147165414,44026.90914904422,3.0,Retired,28.208289638483688,15.560992931771809,6.0,Auto Only,Widowed,0.0,Master,With Family,178101.07851524712,29.0,399.0
210790.2391409214,144175.0830134614,9.0,Employed,31.946694595442708,18.89189462107855,0.0,Auto Only,Widowed,4.0,Master,With Family,62367.73676594667,18.0,743.0
21195.759458657896,17914.404764975672,10.0,Self-Employed,16.781799216236067,27.35618060686258,0.0,Auto Only,Divorced,4.0,High School,With Family,53102.15353826442,46.0,587.0
186569.5214035911,11069.37149801151,4.0,Employed,26.509351256829273,18.877946899974653,1.0,Mortgage Only,Divorced,0.0,College,Other,177627.11316570904,52.0,336.0
39792.70535377461,103398.10795146279,3.0,,7.8915432585633205,16.355719929563975,4.0,Mortgage Only,Single,2.0,PhD,Other,126140.6368352724,,797.0
271123.12179520447,124234.59010731996,1.0,Unemployed,13.437587378824425,29.5402573890915,0.0,None,Widowed,1.0,Master,,80266.72630750512,23.0,655.0
100002.32540996933,14513.774829574788,2.0,Employed,6.140770694505191,24.868604721950618,9.0,Mortgage Only,Married,0.0,Bachelor,Own,83739.0687366022,74.0,678.0
157263.90783059914,143549.33362860096,14.0,Retired,8.447845000477123,0.38816203047752573,2.0,Multiple,Married,2.0,Master,Rent,100025.66706999607,39.0,465.0
129579.04729787725,5517.612908861885,4.0,Retired,18.92806017424507,7.1441758736909104,6.0,None,Divorced,2.0,High School,Rent,93916.66281631375,64.0,777.0
182009.30949768948,131378.88984719018,2.0,Retired,25.8859442299778,13.108096423372322,2.0,Multiple,Single,5.0,Master,With Family,15819.394474477776,25.0,734.0
107807.24773080458,124633.14271347549,14.0,Unemployed,5.736253680920846,13.25837449247873,6.0,None,Single,4.0,PhD,Rent,187977.1717761875,53.0,809.0
279057.20595746406,100259.67197291415,1.0,,21.160716513188188,28.59895139997562,6.0,Auto Only,Single,5.0,Bachelor,With Family,35957.11174102305,38.0,490.0
111050.04737868035,95054.6680544211,8.0,Retired,18.449805379204093,9.028137542404517,4.0,None,,1.0,College,Other,15033.648052846393,22.0,634.0
166550.7158925209,117535.11647951987,6.0,Unemployed,0.4739895073642675,29.1025383488831,3.0,None,Divorced,5.0,College,Other,15873.09900173417,48.0,306.0
132326.64153350648,11693.06106159721,7.0,Employed,34.98348765429095,0.9894957992137987,5.0,Mortgage Only,Single,2.0,Master,Other,125159.19681518742,45.0,532.0
84589.140455881,56563.97642080398,7.0,Employed,23.14237020345399,,9.0,Mortgage Only,Divorced,3.0,High School,Other,176054.32374428646,47.0,
297337.2401388455,13814.489164152505,8.0,Self-Employed,10.402288190857295,19.124919855175367,4.0,None,Single,4.0,College,With Family,,71.0,307.0
208809.83154316744,23151.835236714312,9.0,Unemployed,23.88463528519761,12.287277046976659,4.0,Auto Only,Widowed,1.0,Bachelor,Own,70434.58254475196,30.0,386.0
163410.11813959008,124323.95471393604,4.0,Retired,37.164854426593074,29.707218527999988,6.0,Auto Only,Divorced,,High School,With Family,106596.3667152823,62.0,714.0
201477.60497475177,105277.50869032134,11.0,Self-Employed,0.7878522682988764,29.936891921711076,6.0,Auto Only,,4.0,High School,Own,52854.10157702912,58.0,635.0
162699.04759706897,55046.755167006515,2.0,Retired,38.08445770624998,12.59720098846926,5.0,None,Single,5.0,Master,Other,21502.326923794037,46.0,598.0
231736.56212225856,60921.456490079865,7.0,Unemployed,26.23911201900176,5.800761871745256,6.0,Mortgage Only,Widowed,4.0,High School,With Family,18099.025993759453,50.0,349.0
80258.02368573169,101651.4570685256,14.0,Retired,21.550496376265208,13.701897242429007,9.0,Multiple,Widowed,1.0,PhD,Other,137636.14654524496,58.0,482.0
296610.8231554918,95819.11392427038,12.0,Unemployed,15.879513720387365,24.985150028155356,1.0,Mortgage Only,Divorced,3.0,PhD,Other,84357.6729416773,71.0,448.0
102772.00563596541,73110.48645728419,10.0,Unemployed,,21.125656193232434,3.0,None,Divorced,2.0,High School,With Family,125592.69490017404,27.0,609.0
131947.9501271011,112355.13948594141,0.0,Unemployed,,1.7698030415029498,3.0,Mortgage Only,Single,1.0,Master,With Family,134925.14226477314,73.0,350.0
291401.16451135546,31477.523006706953,3.0,Self-Employed,,6.6838524181464525,5.0,Multiple,Single,1.0,Bachelor,Rent,191470.17576580332,64.0,758.0
91610.93611404083,45272.5170933378,1.0,Retired,22.05455634704837,13.978337391979087,,Mortgage Only,Divorced,0.0,PhD,Other,71407.03686220688,36.0,607.0
67351.68457569664,9723.080378473109,,Retired,39.58399823079978,28.753637049012454,1.0,Auto Only,Married,0.0,College,With Family,39717.14415373495,58.0,556.0
,86048.68998256368,0.0,Self-Employed,21.016923511728987,18.50387225046856,9.0,Mortgage Only,Single,4.0,Bachelor,Rent,25847.114449417964,26.0,565.0
290146.5266631836,113913.10999056193,9.0,Employed,28.205460252225297,1.5198132898147598,5.0,None,Divorced,1.0,High School,With Family,3751.0906897356476,65.0,505.0
297925.89574996737,,3.0,Unemployed,25.27267304295187,11.506988364601973,6.0,Auto Only,Married,2.0,High School,Own,30505.093435410436,33.0,467.0
86750.18716990687,55091.33639934631,14.0,Retired,35.168436527251124,27.2029317977172,5.0,,Divorced,4.0,PhD,Rent,138324.79470526284,61.0,661.0
104698.89302551183,29942.825253625517,3.0,Employed,19.486408980334655,15.178008231396587,5.0,Multiple,Widowed,,Master,Rent,85836.92243888885,,497.0
240509.87333199568,84002.69547380171,14.0,Employed,7.059147451683403,2.9119300157500607,1.0,Multiple,Married,4.0,Master,With Family,174969.24366174635,56.0,405.0
63277.22703222499,20620.553731059066,1.0,Self-Employed,9.455592489521077,17.954331176433257,6.0,Multiple,Single,5.0,Bachelor,Rent,2607.048926472211,67.0,365.0
111131.24617486972,81369.17082955487,12.0,Employed,14.349004213797652,,3.0,Auto Only,Widowed,5.0,PhD,Rent,186187.03283640734,65.0,584.0
174941.11911809174,27810.19612028871,1.0,Employed,7.588481012501376,22.581756390758464,2.0,Auto Only,,0.0,College,With Family,10320.14992944592,64.0,671.0
87744.64070072347,14338.177624829552,11.0,Employed,31.680257885275655,10.071475226028731,4.0,Multiple,Married,1.0,High School,Own,196240.11575292365,56.0,420.0
,144748.7771482672,8.0,Employed,14.784164836768916,21.029443535849783,9.0,Multiple,Married,2.0,PhD,Own,20813.66651666161,70.0,532.0
25434.252395476677,8911.4781135808,5.0,Employed,15.230564830254236,9.605122791155578,9.0,Multiple,Widowed,2.0,College,Other,41402.327366883605,23.0,718.0
292011.3272147764,132343.548863764,9.0,Retired,20.019231150181543,15.609891183721205,0.0,Multiple,Single,0.0,High School,Rent,144707.85236693153,65.0,838.0
155904.82275126321,143678.98422243132,12.0,Retired,11.496062276573372,0.5851440674093045,9.0,Multiple,Single,0.0,Master,Other,77530.72996462083,74.0,354.0
292174.70489809406,104076.0966375896,9.0,Employed,5.00731192811144,20.223210501942635,3.0,None,,0.0,Bachelor,Other,186874.58375248665,36.0,611.0
126175.01646445907,144834.9139278744,10.0,Unemployed,29.392078356733077,11.350663862658115,7.0,Auto Only,Divorced,3.0,College,Other,22512.89340759377,48.0,356.0
249320.55487969282,113705.67470211706,6.0,Unemployed,23.643837233148446,21.15048025613803,5.0,Auto Only,,5.0,PhD,Other,146827.33047913955,36.0,462.0
59150.358271829165,26970.674969032927,6.0,,7.638321654835769,28.930989845473857,3.0,,Married,5.0,Master,Rent,108555.99352446287,49.0,359.0
35468.673236284645,83686.90661388624,5.0,Employed,2.473768498869533,2.4323942792097997,8.0,Auto Only,Divorced,5.0,PhD,,171623.7792062039,68.0,430.0
118301.09565896157,107778.16906538783,9.0,Self-Employed,21.519364403836114,25.782210336878425,1.0,None,Single,1.0,Bachelor,Own,22475.58874524802,58.0,495.0
31295.09028736046,88964.42485231998,3.0,Retired,26.65908953733585,,9.0,Auto Only,Divorced,2.0,Bachelor,Other,180683.78985332497,62.0,600.0
156230.96159762802,63149.7003120079,5.0,Employed,9.342005920444937,7.26442320631313,4.0,Auto Only,Widowed,1.0,College,Rent,7159.433565827045,20.0,
198886.88439836245,49538.18150722228,9.0,Employed,15.657095889261011,6.780953367996584,9.0,Auto Only,Married,2.0,Bachelor,Other,176443.85916226005,39.0,700.0
52923.69066366095,136531.1917245126,9.0,Retired,35.19654513067357,4.125756650522866,1.0,Auto Only,Widowed,1.0,Bachelor,With Family,191042.0510644256,28.0,337.0
138410.71890495438,127144.11729651451,8.0,Unemployed,20.22026357664241,5.883506661250813,7.0,,Married,4.0,PhD,Other,19408.029207077627,65.0,
275105.33007886366,128302.03057897161,10.0,Self-Employed,34.34793977800765,22.271926151038794,8.0,,Divorced,0.0,College,With Family,72632.30823323887,49.0,310.0
178416.97384080972,57478.77693885222,8.0,Self-Employed,21.854903725328725,23.05363277746308,1.0,None,Widowed,5.0,Bachelor,Own,172720.46320755058,21.0,807.0
158609.5637948082,64642.822986365674,7.0,Self-Employed,24.427057521340892,28.83756274774531,6.0,Auto Only,Widowed,4.0,High School,With Family,69092.95217137106,,588.0
200387.4009188692,146284.26424539147,3.0,Retired,23.27496106585201,3.113137599108131,9.0,Auto Only,Widowed,4.0,Master,Own,47507.734281391815,70.0,739.0
268248.51018355135,130512.06220017413,14.0,Self-Employed,5.450169153545694,4.517280942688705,6.0,Multiple,Widowed,1.0,Bachelor,Rent,38358.33478607262,29.0,657.0
245253.6878025995,99996.05363997736,12.0,Retired,1.9795950665090878,26.554198096146628,,Auto Only,Single,4.0,Bachelor,Rent,126853.17130611005,46.0,802.0
91045.77938006942,46383.07952900239,0.0,Employed,28.727070794399335,16.93745078470453,4.0,Mortgage Only,Married,1.0,Bachelor,Other,34227.8764867818,21.0,329.0
29453.06191226455,54619.82270005684,14.0,Retired,,16.355219862416668,8.0,Mortgage Only,Single,2.0,Master,Own,28206.86428698691,65.0,552.0
,,7.0,Retired,13.941469682097342,23.157894244192754,2.0,Auto Only,Single,4.0,PhD,Rent,31096.6146987945,65.0,716.0
272256.33891651436,6445.1609140420305,5.0,Employed,23.516908967324213,16.58912871278643,2.0,Mortgage Only,Widowed,3.0,College,Own,133471.3342136442,20.0,426.0
143420.56104196789,138162.6602115867,7.0,Unemployed,21.829330370200147,,1.0,Auto Only,Married,0.0,,With Family,164948.64939461552,40.0,785.0
229863.32359997724,,14.0,Retired,29.437920316053265,,0.0,None,Divorced,4.0,College,Other,170664.79521759157,27.0,640.0
236906.4409844571,47530.69726364109,11.0,Employed,23.178151854342456,4.017484448266982,8.0,None,Married,4.0,College,Own,152860.57997267685,73.0,751.0
193013.31294240674,175.4474408988793,2.0,Self-Employed,26.363709686223803,14.404305891147608,5.0,Mortgage Only,Divorced,2.0,College,,67387.12176598623,34.0,784.0
72473.7946923991,99056.09784571014,1.0,Self-Employed,21.88135165487466,10.935964491518757,7.0,Auto Only,Widowed,1.0,High School,Other,11536.596399746757,46.0,756.0
165183.7793944903,77920.39509886643,0.0,Retired,6.346216716093975,11.096232302072918,4.0,None,Divorced,,PhD,Other,134192.0205017736,54.0,335.0
152086.48451601045,72403.09119036686,1.0,Employed,34.25894603632184,8.526696382218491,,None,Married,1.0,PhD,Other,165295.41165360398,59.0,806.0
199178.46045244148,63455.6019791709,2.0,,16.06591196707111,28.715658904110064,2.0,Mortgage Only,Divorced,1.0,Bachelor,Rent,150325.83644663636,,428.0
254419.8253293452,44389.85008361465,12.0,Self-Employed,8.273100484446427,2.5233528456206833,5.0,Auto Only,Single,0.0,Master,,170372.0625988099,,631.0
29151.988555699747,63492.75170318999,1.0,Retired,38.66387617219186,24.07455329252048,9.0,,Married,2.0,College,Own,121390.42481357422,56.0,622.0
,742.4207614014855,5.0,Employed,26.119039112551647,11.775671302839836,7.0,None,Single,0.0,College,Own,165203.6770778371,35.0,636.0
230492.28937948254,44878.79914886862,12.0,Unemployed,36.83111019872815,1.5791950909357455,0.0,None,Divorced,5.0,PhD,Other,113896.99424845862,39.0,734.0
250437.72404746455,138848.17977780048,2.0,Self-Employed,9.81759866102507,17.19097234236508,4.0,Multiple,Divorced,1.0,PhD,Own,3509.3848316731123,36.0,577.0
70492.24034556164,,2.0,Self-Employed,25.971466659838708,11.166019935674594,6.0,,Divorced,1.0,Master,With Family,47081.512263703604,34.0,740.0
119434.42115020262,94637.45710456063,12.0,Self-Employed,17.294044222866177,6.617947322614687,7.0,None,Divorced,1.0,Master,Other,103686.14904117843,59.0,483.0
160209.23983723152,124246.67450175299,0.0,Self-Employed,1.7089240613738932,11.112398286397081,9.0,Mortgage Only,Widowed,2.0,Master,With Family,25318.62883442486,66.0,704.0
182698.671906946,81341.01917167752,10.0,Employed,18.978451086849052,29.31351550072909,0.0,None,Single,,College,Own,123635.85640992281,59.0,363.0
130722.29468721774,14289.16350733081,10.0,Self-Employed,13.779499365393328,22.977651041456205,1.0,Auto Only,Divorced,2.0,PhD,With Family,7414.4264086452695,22.0,824.0
219596.6705498802,69186.89529967195,12.0,Employed,3.506048770249861,24.598675572656482,8.0,None,,1.0,High School,Rent,84763.10725926326,32.0,527.0
147071.01373236702,138566.33218540947,9.0,Employed,29.98770291561491,15.765340042859616,7.0,None,Married,0.0,Master,Rent,143041.97818179993,58.0,797.0
112942.36123564128,9726.95295759282,7.0,Self-Employed,21.96689645605339,8.864187568180814,8.0,None,Divorced,0.0,,Other,33093.24855192999,43.0,697.0
138892.4816314967,110475.8234477183,4.0,Retired,1.3348608802774553,16.445947060632683,5.0,Multiple,Widowed,1.0,,Rent,115657.12983831682,57.0,699.0
67422.21385796278,104980.66383743836,3.0,Retired,9.724504015913462,16.36700499159215,,Auto Only,Divorced,2.0,High School,Rent,,41.0,442.0
60473.388956414354,48513.891385007795,1.0,Retired,38.70530233145452,4.449779295338793,8.0,Auto Only,Single,0.0,College,With Family,148484.81855962708,60.0,750.0
194384.97983447838,130003.7730569566,1.0,,,19.859437729687066,2.0,Multiple,,1.0,College,Other,166147.02686454912,,655.0
134942.66102589114,99282.40748370205,2.0,Employed,36.96078715396005,23.438196118162438,5.0,Auto Only,Widowed,0.0,High School,Rent,86824.78318579492,69.0,774.0
283694.96076872846,32736.387372164096,,Employed,22.31085543033618,16.4676346347888,7.0,None,Divorced,5.0,College,Own,198205.6841224076,38.0,773.0
115006.96393501632,96020.55558622605,9.0,Employed,33.145373322725554,11.905549056847175,8.0,Multiple,Single,5.0,College,Other,24840.738232400337,52.0,798.0
199940.61175159205,124162.72206903386,7.0,Retired,20.366364917825276,19.16543927255798,1.0,None,Widowed,1.0,Master,Own,183567.03739642916,44.0,697.0
216033.3402681905,,8.0,Self-Employed,19.452017872065213,16.1186689382354,6.0,Multiple,Widowed,2.0,Bachelor,Rent,95605.04410192696,53.0,409.0
240760.95569883767,142429.59488202166,0.0,Retired,7.943854257536813,2.492633126223287,8.0,None,Married,3.0,PhD,Rent,173895.28038315073,,620.0
122417.32663764166,7264.42496858598,0.0,Retired,31.530435566022497,11.23387116658,7.0,Auto Only,Single,5.0,Master,Own,155284.75960890675,54.0,773.0
155838.6373538378,,,Unemployed,20.442730388918704,27.789939031608643,6.0,Multiple,Married,3.0,PhD,Other,101452.24743212535,64.0,536.0
239064.7123627879,25520.825363518583,10.0,Retired,7.359701142863413,,4.0,Multiple,Married,1.0,Bachelor,With Family,,51.0,591.0
263271.55464619154,35972.77811022181,5.0,Retired,17.667193791823863,8.51461796189563,,Auto Only,Single,2.0,PhD,Other,55851.25608570638,61.0,573.0
99754.23097709494,102726.94382439592,13.0,Retired,18.864417464311913,25.69703075713762,0.0,Multiple,Widowed,2.0,High School,Own,115152.27258466609,43.0,514.0
87798.71561941043,62539.611052266286,7.0,Employed,1.4439309091564168,0.04006008288382046,0.0,None,Widowed,3.0,Master,Own,96591.66068697185,28.0,627.0
115224.3485159235,18091.419196870196,4.0,Employed,29.452297260168358,28.234925633430784,5.0,,Married,0.0,Master,Rent,50148.38081063831,70.0,477.0
185315.977334527,146211.3814491868,3.0,Employed,0.8044606675541699,20.645252104491497,,Mortgage Only,Widowed,2.0,Bachelor,Rent,50065.62473380631,37.0,392.0
253100.4121162214,15161.298745680795,11.0,Unemployed,22.27856941717625,11.373383949740685,6.0,Mortgage Only,Divorced,3.0,,Rent,48559.09136337848,69.0,343.0
200382.03072111,132145.10089412116,8.0,Employed,25.8183037523113,0.8549728217258712,7.0,Multiple,Widowed,5.0,College,Own,134977.84757756285,,639.0
76626.2917427189,50833.72760880131,,Unemployed,1.752244304743602,1.3692117106726787,2.0,Multiple,Married,0.0,Bachelor,Rent,86002.04524697468,50.0,508.0
34495.53011898405,18495.851288298763,12.0,Employed,12.998063324247141,8.867169378827153,3.0,Auto Only,Single,2.0,PhD,With Family,162809.91552904632,69.0,812.0
,7863.868534218032,2.0,Unemployed,30.804947060812218,19.774057703197656,1.0,Auto Only,,4.0,Bachelor,Rent,128991.15960930871,23.0,762.0
233526.67302493454,71141.52245015505,1.0,Unemployed,5.747113411746048,2.0178141653425685,9.0,Auto Only,Widowed,5.0,High School,Other,89824.94537891408,19.0,377.0
